wse_jam,discharge,slope,flow_area_interstitial,flow_area_extent,wood_sub_area,wp_channel,wp_wood,wp_total,hydraulic_radius_channel,hydraulic_radius_total,hydraulic_mean_depth,porosity,blockage_ratio,velocity_interstitial,velocity_extent,reynolds_veg,coef_drag_veg,coef_drag_liu,F_drag_adjusted,F_drag_standard,F_drag_veg,mannings_n_adjusted,mannings_n_standard,petryk_n3,petryks_n,sharpes_n,conveyance_ratio,darcy_f_adjusted,darcy_f_standard,drag_coefficient
1000.0,1.5098340183088512,0.011893011173330751,3.275484737528299,3.6704404237935853,0.3949556862652865,8.124867693823797,1.9150732970386781,10.039940990862474,0.40314314779774113,0.32624541722997924,0.42736244104509524,0.8923955600246252,0.1076044399753749,0.4609497950059695,0.4113495504575883,114966.44557083826,1.0330399420623322,2.8187792343555684,41.94436247852402,33.40322504934158,43.33020178465592,0.1121214142648302,0.14467974726395533,0.07145302817432071,0.15347098240046883,0.044468332996509465,8.293296821477332,1.4326485249607435,2.223001306466359,0.5557503266165897
1000.01,1.5553581195053738,0.011771955701784893,3.369545958591289,3.779539286382578,0.40999332779128855,9.204826266036338,1.9366763126547024,11.14150257869104,0.36606296101688823,0.3024319147971835,0.3859519186187378,0.8915229352771998,0.10847706472280008,0.46159278983558505,0.4115205588970124,106723.4101786476,1.0436368855353948,2.9928074425700153,43.66292205371989,34.70386435921388,45.56823598551893,0.10590514013782597,0.13491802187028365,0.07122020182172739,0.15320323209498649,0.044332655160047835,8.21853852291614,1.3108979007401904,1.9963284526314353,0.49908211315785883
1000.02,1.6005521752255496,0.011650423384691007,3.442032448166164,3.867143074963679,0.42511062679751666,9.271131992072524,1.9582793282707258,11.22941132034325,0.37126344993355137,0.3065194024846666,0.3915727145368617,0.8900711407473572,0.10992885925264335,0.4650020589080405,0.4138849130221494,108964.71933083098,1.0406534155023628,2.9928069288797237,45.94409357528896,36.39813467844311,47.81187790128462,0.10552482124127861,0.13471399712709853,0.07162847773087494,0.15367274939050618,0.04469483372549226,8.096792296386488,1.2956884559690085,1.9809584904523565,0.4952396226130891
1000.03,1.6454232614488167,0.01152842444533508,3.5150372339938913,3.955344817277862,0.440307583283971,9.337437718108706,1.9798823438867506,11.317320061995456,0.3764455881913888,0.31058918672784486,0.3971761208869687,0.8886803544003028,0.11131964559969729,0.4681097672411388,0.41599995385009847,111149.3923719935,1.0378202487701862,2.991747332187926,48.224701229346465,38.085591489073224,50.04857142670825,0.10519493516505071,0.13456326129153934,0.07202192392704723,0.1541252125161043,0.04504031666855571,7.9831403487932,1.2819513556716648,1.9674163084342442,0.49185407710856105
1000.04,1.6899782048700056,0.011405968746839835,3.588560425247986,4.044145218734031,0.45558479348604436,9.403896184755506,2.001728425044906,11.405624609800412,0.38160357736247014,0.31463076753941865,0.40274974548876713,0.8873470736472069,0.1126529263527929,0.4709348609486548,0.4178826707412431,113275.2654118065,1.03513187285891,2.9898083216364535,50.502034585492495,39.764535871818524,52.2762656436663,0.10490738014344189,0.13445801181397912,0.0724019022116495,0.1545621875433969,0.04536947589708136,7.876822221806471,1.269469727817856,1.9554492711741476,0.4888623177935369
1000.05,1.734223595023882,0.011283065809682132,3.6625865786138956,4.133548511785603,0.4709619331717085,9.470507392012923,2.0245467683716183,11.49505416038454,0.38673604560013186,0.3186228205201751,0.40829193919466095,0.8860635282665978,0.11393647173340254,0.4734969557170709,0.4195483832061609,115336.59537385376,1.0325874784617244,2.9873145965111196,52.776205527082155,41.43505157460835,54.496048987987486,0.10465202140073503,0.13439236923427225,0.07277060926427216,0.154986200653913,0.045683515855344754,7.7768208439864495,1.2579989520817623,1.9448599468388321,0.48621498670970803
1000.06,1.7781657956618864,0.011159724828129897,3.7371068597342316,4.223555401841484,0.4864485421072527,9.537118599270336,2.047365111698331,11.584483710968668,0.3918486302582155,0.3225958923137666,0.413814763496348,0.88482487008572,0.11517512991428017,0.4758134734708503,0.42101159484888023,117346.0910324445,1.0301642021486614,2.9841726163139697,55.046327814581076,43.0965985330242,56.706756374321586,0.10443095016591743,0.13436255129788288,0.07312859240509689,0.1553978812658614,0.045983164421872516,7.682429972028306,1.2475257265596198,1.9355053152534485,0.4838763288133621
1000.07,1.8218109554371371,0.011035954685677616,3.812121268609851,4.314165888902705,0.5020446202928548,9.60372980652851,2.0701834550253024,11.673913261553812,0.39694174507267094,0.3265504191438932,0.41931860419370676,0.8836288095494289,0.11637119045057126,0.47789952812846603,0.42228579112439024,119305.34629633889,1.027854056639527,2.9804446522659154,57.310407408569304,44.7479588299568,58.90673474256195,0.1042401872729543,0.134364024047973,0.07347643387903688,0.1557978989608924,0.0462688557638425,7.593192147714178,1.237934348374074,1.9272338202787578,0.48180845506968945
1000.08,1.865165017945568,0.010911763969562093,3.8876298052390474,4.405379972967208,0.5177501677281605,9.670341013785922,2.093001798352015,11.763342812137937,0.4020157923796988,0.3304868239687463,0.42480383690819035,0.8824732098240702,0.11752679017592983,0.47976919392685863,0.42338346053934167,121215.89327771061,1.0256497158065623,2.9761871315772908,59.56661755344512,46.38803749744541,61.094484365249166,0.10407615108384159,0.1343926969119131,0.07381467070296044,0.1561868713084045,0.04654102703805737,7.508698301919639,1.2291221878164549,1.9199104081910552,0.4799776020477638
1000.09,1.9082337311770348,0.010787160984404558,3.9636324696226723,4.497197654036018,0.5335651844133462,9.736952221043337,2.1158201416787272,11.852772362722064,0.4070711635060236,0.33440551698171644,0.43027082741665695,0.8813560742800582,0.11864392571994188,0.4814355886429333,0.4243161804250447,123079.20523295912,1.023544452505005,2.971451240339429,61.81328729239009,48.015852549946985,63.268647299224,0.1039356041577162,0.1344448629259776,0.0741437992793904,0.15656536917129896,0.046800115188128134,7.428581521826012,1.2209977801795677,1.9134141226968526,0.47835353067421316
1000.1,1.9510226564090065,0.010662153765068672,4.040129261760725,4.589618932109136,0.5494896703484121,9.803563428300752,2.1386384850054396,11.942201913306192,0.412108239142693,0.3383068960891667,0.4357199319715513,0.8802755351856857,0.11972446481431454,0.48291094913105154,0.4250946941933639,124896.69933580507,1.0215320823645786,2.966283457281871,64.0488906579744,49.630525780549526,65.42799664698178,0.10381560807909275,0.13451714809259255,0.07446427942468131,0.1569339213383835,0.047046554344657224,7.352511757316605,1.2134792372200824,1.9076361008412948,0.4769090252103237
1000.11,1.9935371765892782,0.010536750088769618,4.117120181653205,4.682643807186563,0.565523625533358,9.870174635558163,2.1614568283321516,12.031631463890314,0.4171273897040202,0.3421913473671154,0.44115149760896427,0.8792298434774315,0.12077015652256866,0.48420669998240984,0.42572898103625784,126669.73929419587,1.0196069130821708,2.96072602715607,66.27203652063717,51.23127426975317,67.57142658047576,0.10371348501477463,0.13460646826822362,0.07477653790015135,0.15729301858517403,0.04728077373001575,7.280191305483051,1.2064929178531443,1.902477894351246,0.4756194735878115
1000.12,2.035782504240463,0.010410957486494432,4.194605229300114,4.776272279268296,0.581667049968184,9.936785842815581,2.184275171658864,12.121061014474446,0.4221289756720344,0.3460592454976589,0.4465658624447553,0.8782173594891264,0.12178264051087406,0.4853335160172251,0.426228318908221,128399.63782121305,1.0177636987445997,2.9548173812909777,68.48145907181858,52.81740255728351,69.697943080361,0.10362678484784361,0.1347099922921767,0.07508097151926997,0.15764311724716046,0.04750319598509776,7.211350943000038,1.1999723103173836,1.8978500566882515,0.47446251417206287
1000.13,2.0777636889196476,0.010284783253779604,4.272604959777788,4.8705249034306775,0.5979199436528899,10.01306879746975,2.2070935149855764,12.220162312455326,0.42670284666948993,0.3496356963624748,0.4514980447105273,0.8772370626353375,0.12276293736466266,0.4862990396911651,0.4265995411410631,129984.70002802028,1.0161044174094593,2.9502473840058543,70.67532888657809,54.38783636049351,71.81351388351837,0.10349944090603769,0.13473927761468804,0.0753734134319078,0.15797942544669397,0.04771075285703049,7.145780978093885,1.1929294169515543,1.8918668979339162,0.47296672448347904
1000.14,2.1194856242634126,0.01015823446088964,4.3512926696255345,4.965574976213012,0.6142823065874762,10.102707974719582,2.2299118583122883,12.33261983303187,0.430705577208997,0.35282792533432095,0.45578357046179857,0.8762918071864542,0.12370819281354556,0.4870933272447087,0.4268358919997287,131385.7273257177,1.0146607638784997,2.9474689243648156,72.84677691893465,55.93811712515415,73.9147663146529,0.10331710696354098,0.1346692728370801,0.07565187735947236,0.1582996589633932,0.04790107200647659,7.0835389900749055,1.1851340766823928,1.884028757968329,0.47100718949208226
1000.15,2.160953054646052,0.010031317962436778,4.430707557979867,5.061461696751808,0.6307541387719426,10.192347151969422,2.252730201639001,12.445077353608422,0.43470924723396426,0.3560208934093281,0.4600701432408379,0.8753810309032414,0.12461896909675894,0.48772188784026066,0.42694248897168247,132745.80034443887,1.013279451919503,2.9441507608397064,74.99331920035752,57.46677675191094,75.9891893769626,0.10315502987630516,0.13461977895176114,0.07592273780347221,0.15861114847399305,0.04807882177351204,7.024460539579347,1.1778762157022158,1.8768466198263838,0.46921165495659595
1000.16,2.2021705814766337,0.009904040406478886,4.510843733683723,5.1581791738900105,0.6473354402062887,10.281082485098564,2.2755485449657127,12.556631030064276,0.4387518279540851,0.3592399683389146,0.4644823229951638,0.8745031108103011,0.1254968891896992,0.4881948281720367,0.4269278959179465,134075.94978023003,1.0119473019649978,2.94018589536379,77.11408460272303,58.973435042067834,78.03538985722615,0.10301555194292662,0.13459563053719767,0.07618142139993389,0.15890863460992397,0.048245646949448745,6.96832500356575,1.171173850182446,1.8703933036402718,0.46759832591006795
1000.17,2.2431426691585585,0.009776408243129784,4.5916577039973205,5.255683914887833,0.6640262108905154,10.368713119857976,2.298366888292426,12.667080008150402,0.44283776114930395,0.36248746364931006,0.46904396413399774,0.8736556037912557,0.1263443962087448,0.4885256728100104,0.42680319164635905,135379.66695721232,1.0106592518720567,2.935619862169456,79.20962918798539,60.45865954156881,80.05394457619234,0.10289578869002679,0.13459381508954762,0.07642736099126264,0.15919146513995205,0.04840260792066883,6.9148741852215725,1.1649524510823706,1.864572697632077,0.4661431744080192
1000.18,2.283873650733467,0.009648427732713473,4.673140668550235,5.353967119374856,0.6808264508246218,10.456343754617391,2.321185231619137,12.777528986236529,0.44691918879260584,0.36573117334219823,0.4736014278168227,0.8728370130700175,0.12716298692998268,0.4887234972624955,0.4265759575677294,136646.4198511642,1.009424089939438,2.9306788826760686,81.2794646922691,61.9223091873474,82.04544967775841,0.10278735890306032,0.13460191364980392,0.07666693868935696,0.1594669794927605,0.04854880916518643,6.863923490178876,1.1590515453841082,1.8591030526735028,0.4647757631683757
1000.19,2.3243677332301558,0.009520104953490049,4.7552926273434055,5.453028787352207,0.6977361600088012,10.5439743893778,2.3440035749461092,12.887977964323909,0.4509962232205323,0.3689711947449674,0.47815481214225963,0.8720461257004298,0.12795387429957006,0.4887959407302949,0.42625260637195067,137877.40835879778,1.0082389441275774,2.925391916036484,83.32290186859538,63.36410435438138,84.00939460163835,0.1026884469927861,0.13461777988206824,0.07690043270976515,0.1597354976162299,0.048684661117948495,6.815316304207915,1.1534258493424672,1.8539209351658463,0.4634802337914616
1000.2,2.364629002734419,0.009391445808989062,4.838114019204752,5.552868918817633,0.7147548996128826,10.631605024137215,2.3666236542169363,12.998228678354153,0.4550690143417342,0.3722133329798717,0.4827042559436757,0.8712818706757671,0.12871812932423313,0.4887501603616809,0.4258391540130065,139075.90579573577,1.007099139670792,2.919752640198004,85.3392735415089,64.78378177972108,85.94510896378401,0.10259840267699581,0.13463939401851843,0.0771280249428529,0.15999722868428082,0.04881052193339866,6.768913402097859,1.1480511011870187,1.8489671874713192,0.4622417968678298
1000.21,2.4046614292040345,0.009262456034953397,4.921620741686308,5.653487513772256,0.73186677208595,10.719235658896627,2.388398502512721,13.107634161409347,0.4591391493106617,0.3754774264433033,0.4872514242225253,0.8705459647159255,0.12945403528407481,0.48859137170738576,0.4253412470348835,140249.9400201145,1.005995794993463,2.913632291402193,87.32560258584948,66.17973208121158,87.84918899663485,0.10251950679396021,0.1346651223238694,0.07734911965089777,0.16025148759853242,0.048926242797808855,6.72474954377122,1.1429548322640537,1.8441920576950912,0.4610480144237728
1000.22,2.444468871035727,0.009133141205946042,5.005826245612809,5.754890047522169,0.7490638019093605,10.80815748190454,2.410173350808506,13.218330832713047,0.4631526006161335,0.3787033558900091,0.49165197700198987,0.8698387291983315,0.1301612708016686,0.4883247542157703,0.4247637836431332,141377.71306788095,1.0049479965460217,2.9073675427789296,89.28001724864744,67.55099440519905,89.72177446562252,0.10243949961558164,0.13468276076228813,0.07756860928472212,0.16050390067743042,0.04903081850983511,6.682776864738329,1.137922037322043,1.8393313808940812,0.4598328452235203
1000.23,2.4840550794058815,0.009003506741619417,5.090794202515102,5.857137288739035,0.7663430862239352,10.899345109084008,2.431519490260049,13.330864599344057,0.4670734022608573,0.3818802722492278,0.49580172477445816,0.8691608121091325,0.1308391878908679,0.48795040235149095,0.4241073679767998,142454.43099780873,1.00395847411336,2.901008086198918,91.19952559388544,68.89581679272546,91.56053655509956,0.1023563951591078,0.13468527607063377,0.07778979469913103,0.16075826390400066,0.04912309736353425,6.64297009267662,1.1329173277133981,1.8342387267099383,0.45855968167748457
1000.24,2.523423702396101,0.008873557912675871,5.176565399019813,5.960246098061376,0.7836806990415626,10.990532736263479,2.452285611863518,13.442818348126996,0.4710022273933668,0.3850803652153099,0.4999599892441858,0.8685153790383819,0.13148462096161798,0.4874706504961598,0.42337575678575884,143506.94076411918,1.0030012611540102,2.894117491648679,93.07950635802291,70.21163677082068,93.35886226468969,0.10228250075806455,0.1346908877455665,0.07800366845120947,0.1610042187188909,0.04920493701411672,6.605452201835168,1.1281396926374117,1.8292768556271604,0.4573192139067901
1000.25,2.5625782889168653,0.008743299846536573,5.26311317570358,6.06418450252774,0.801071326824161,11.072803604283068,2.4730517334669875,13.545855337750055,0.4753189313018933,0.3885404830093051,0.5045592786517472,0.8679012278583792,0.13209877214162097,0.48689401184581144,0.422575910717872,144625.1317106317,1.001995027753291,2.8854795656973775,94.92006531782746,71.49878042273191,95.10943348248071,0.10225724866635422,0.13476890243951942,0.07821459236744542,0.16124678122256222,0.04927998001439263,6.570093073445953,1.1242255318602083,1.825835617658342,0.4564589044145855
1000.26,2.6015222924412624,0.008612737532735963,5.350347987978074,6.168862957549804,0.8185149695717306,11.151432415744468,2.493817855070457,13.645250270814925,0.47979019990508415,0.392103323998508,0.5093347200387606,0.8673150991999288,0.13268490080007136,0.48623422220138474,0.42171828266299416,145753.537662759,1.0009906006225129,2.8760260205243133,96.72431115431061,72.7594587545914,96.8201263171522,0.10224892878433618,0.13487012466539744,0.0784207755892317,0.16148389192761647,0.0493475045425967,6.536652580437865,1.1206277040099084,1.8228812988253082,0.45572032470632706
1000.27,2.6402590745599146,0.008481875828057829,5.438264501730901,6.274276129015172,0.8360116272842715,11.230061227205866,2.5145839766739257,13.744645203879791,0.48425955938300674,0.395664232947665,0.5141082690563614,0.8667556846250096,0.13324431537499037,0.4854966274111103,0.4208069616748501,146854.09751113196,1.0000214193066885,2.866342755609328,98.49240155103759,73.99393510580524,98.49451118999289,0.10223766757560898,0.1349631400952591,0.07862087660731057,0.16171400809840714,0.04940669128370316,6.505010605410768,1.1170096653179862,1.8197634724396683,0.4549408681099171
1000.28,2.678791908367429,0.008350719461428046,5.526862716962063,6.380424016923845,0.8535612999617831,11.30869003866727,2.535350098277396,13.844040136944667,0.4887270495578464,0.39922325147071,0.5188799648638713,0.8662218533285968,0.13377814667140342,0.48468580559205093,0.41984543680201036,147927.59177502408,0.9990858544885034,2.8564526471238363,100.2243603839885,75.20237655604988,100.13274073480086,0.10222227231053395,0.1350465293397212,0.07881514762506084,0.16193741976881995,0.0494579034284986,6.4750624439152995,1.113345047296185,1.8164441890469591,0.4541110472617398
1000.29,2.7171239816900594,0.008219273038577841,5.61614263367156,6.487306621275826,0.871163987604266,11.387318850128668,2.556116219880865,13.943435070009533,0.49319270915190905,0.4027804199950077,0.523649845547567,0.8657125308757275,0.1342874691242725,0.4838060852300214,0.41883699049755974,148974.77404306876,0.9981823753690846,2.846376926285555,101.92026446000378,76.38497653058177,101.73501167693186,0.10220158023798123,0.1351189013518014,0.07900382706425951,0.16215440112389842,0.04950149115880091,6.446711197413204,1.1096084811715878,1.812886676939694,0.4532216692349235
1000.3,2.75525840016356,0.008087541046490648,5.7061259530458575,6.594945643257577,0.88881969021172,11.469523029603018,2.5768823414843345,14.046405371087353,0.49750333456049195,0.4062338941741746,0.5281892017999713,0.8652271393441407,0.13477286065585933,0.48285972353849604,0.4177833373017156,149958.19206016144,0.9973420118814744,2.836629706747658,103.57945092666874,77.54144166909832,103.30413797678224,0.10215776232580354,0.13515158132683883,0.07918880751151143,0.16236712863823816,0.049535935749912635,6.419891476174024,1.1055066354289556,1.8085100515145445,0.4521275128786361
1000.31,2.7931981901696687,0.00795552785764468,5.79684208860235,6.703370496386495,0.9065284077841451,11.55203811064372,2.597648463087804,14.149686573731524,0.5018025419481005,0.4096798935012467,0.53271058458882,0.8647652836326418,0.13523471636735826,0.4818482455579748,0.41668563473783293,150913.46488657102,0.9965330990952102,2.8267337430852764,105.2010214927467,78.67132224734085,104.83629997614868,0.1021066399557417,0.1351702789372416,0.0793686178954411,0.16257391057975726,0.04956293803496244,6.394550947136612,1.1012952074167477,1.8038294104896389,0.4509573526224097
1000.32,2.830946301639474,0.00782323773406111,5.888279929970236,6.8125691081055155,0.9242891781352801,11.62962899389605,2.6183496711532834,14.247978665049335,0.5063170917198451,0.4132712483921906,0.537477890279552,0.8643259006304139,0.13567409936958608,0.4807764466547336,0.4155475352567428,151897.78252352087,0.9957071070350645,2.8159761824049983,106.78548132513106,79.77508292452147,106.32706268359316,0.1020720589749116,0.13521377729116277,0.07954539986737098,0.16277720984747662,0.04958465740942539,6.370603561376351,1.097352142469055,1.7996098314627753,0.44990245786569383
1000.33,2.8685056107284708,0.007690674831177432,5.980364122268269,6.922465041392789,0.9421009191245202,11.702094691693302,2.6390488715833236,14.341143563276626,0.5110507374815052,0.41700747892812334,0.5424958690645526,0.8639067278070399,0.1360932721929602,0.47965400635847677,0.4143763231126888,152913.20066651894,0.9948628913988659,2.8044259711433166,108.33569026069776,80.85469944493968,107.77915805444972,0.10205086989469588,0.13527887152344908,0.07971962965855821,0.16297757410734195,0.04960194896933474,6.3479018020975175,1.0936108323765819,1.7957640224277012,0.4489410056069253
1000.34,2.905878922376602,0.0075578432015334165,6.07308141047123,7.033045040302935,0.959963629831706,11.774560389490556,2.6597480720133646,14.434308461503921,0.5157798855821224,0.4207393396551033,0.5475090310020012,0.863506685321845,0.13649331467815504,0.47848509281734225,0.4131750764746186,153905.6598815265,0.9940453756087324,2.792824756933245,109.85240710076998,81.91076578592238,109.19827727800828,0.10201701395833258,0.13532387447813626,0.07988933591108778,0.16317273629775095,0.04961347607423825,6.326366147367395,1.0896445157659298,1.7914500742605324,0.4478625185651331
1000.35,2.9430689727511186,0.00742474679830906,6.166431794579119,7.144309104835956,0.9778773102568371,11.847026087287816,2.6804472724434056,14.527473359731221,0.5205046185553579,0.42446691464407593,0.5525174646633978,0.8631249997855055,0.13687500021449459,0.47727260606990846,0.41194591801171737,154875.745864134,0.9932534534455795,2.7811841389428302,111.33593479065277,82.94357524443025,110.5848017234077,0.10196948180213829,0.13534753326449117,0.08005468797550186,0.16336289117182712,0.04961950304525372,6.305936061610347,1.0854332944270748,1.786637685189364,0.446659421297341
1000.36,2.9800784315847664,0.007291389478700604,6.260415274591934,7.256257234991848,0.9958419603999136,11.91949178508507,2.7011464728734476,14.620638257958518,0.5252250169277879,0.42819028582313595,0.5575212564619512,0.8627609347147087,0.1372390652852913,0.4760192895956113,0.4106908472337412,155824.02590760682,0.992486078831945,2.7695148105489134,112.78659873332907,83.95343003797025,111.93912912163378,0.10190726287087454,0.1353485872276506,0.08021584679178499,0.16354822381055276,0.04962028357944659,6.286555019310349,1.0809576178350315,1.7812969128315794,0.44532422820789486
1000.37,3.016909904412337,0.007157775007151925,6.355031850509676,7.368889430770611,1.0138575802609355,11.991957482882324,2.7218456733034877,14.713803156185811,0.5299411592795453,0.43190953304536805,0.5625204907179218,0.8624137884295938,0.1375862115704062,0.47472773943223895,0.4094117482363743,156751.04960169,0.991742261792258,2.7578266281306973,114.2047443100049,84.94063996682188,113.26167142941077,0.10182934230204227,0.13532576421915804,0.08037296541742682,0.16372891023004085,0.04961606112879908,6.268170179162726,1.0761982382815334,1.7753981190725554,0.44384952976813885
1000.38,3.0535659347113513,0.007023907058447293,6.450281522332347,7.482205692172249,1.031924169839903,12.064423180679576,2.7425448737335287,14.806968054413105,0.534653122302778,0.4356247341541261,0.5675152497216053,0.8620828920916351,0.13791710790836503,0.47340041270124555,0.40811039689886336,157657.34950008235,0.9910210647333646,2.746128674265469,115.59073459196426,85.90552119397194,114.55285286864019,0.1017346978415167,0.13527777686790832,0.08052618951524773,0.16390511794253487,0.0496070692730692,6.25073208948393,1.0711361702100124,1.7689119200364611,0.4422279800091153
1000.39,3.090049005951809,0.006889789220672904,6.546165580770982,7.596206019196762,1.0500404384257784,12.136888878476833,2.7632183358496283,14.90010721432646,0.5393610872041302,0.4393368105752179,0.572505726675321,0.8617677777864148,0.13823222221358497,0.47203954251152247,0.40678846757747056,158543.7156247491,0.9903213836869907,2.734423293168326,116.94475836533071,86.84828837909821,115.8128949192951,0.10162244718475663,0.13520333658975578,0.08067561199519137,0.16407695379447007,0.04959350228602747,6.234203313717136,1.0657551246698012,1.7618094879699358,0.44045237199248394
1000.4,3.126361543559725,0.006755424998053712,6.642704390377509,7.7108904118441455,1.068186021466637,12.20935457627409,2.7838317418998653,14.993186318173954,0.5440667931199238,0.4430482119951762,0.5774937683992923,0.8614704704108007,0.13852952958919934,0.4706458935743868,0.40544753933443867,159411.01257527777,0.9896420965979846,2.722671798727429,118.264231118916,87.76759602664212,117.03926163707264,0.10149221325428277,0.1351013895194851,0.08082075721258579,0.16424387079447367,0.04957516099967195,6.218677512046981,1.0600486073712105,1.7540671728314259,0.43851679320785647
1000.41,3.162505916798809,0.006620817813672094,6.739905006490832,7.8262588982487715,1.0863538917579407,12.281958739662109,2.8044451479501014,15.08640388761221,0.5487646677012249,0.446753584001892,0.5824729465697661,0.8611911635071228,0.13880883649287742,0.4692211409141781,0.40408910028602063,160257.6148773542,0.9889840489021209,2.7108949039866315,119.54858539121246,88.66323466836535,118.23164402072223,0.10134218827228757,0.134969646447364,0.08096153408386352,0.16440576419644304,0.049552098258190874,6.204152309505975,1.0539868754743675,1.7456379274197962,0.43640948185494904
1000.42,3.1984844405744433,0.006485971012074201,6.837786363541696,7.942330412841387,1.10454404929969,12.357886077228407,2.8250585540003392,15.182944631228747,0.553313594316226,0.4503596983076344,0.5872816215211296,0.8609294763771307,0.13907052362286915,0.4677660679234439,0.40271359592431993,161050.2089199454,0.9883724305919424,2.699482789469866,120.79763845671891,89.53515687118743,119.39305553123395,0.10115758829800757,0.13478413319920476,0.08109673094938016,0.16456124059178717,0.04952343076841443,6.190596353198437,1.047340158760991,1.736058767549959,0.43401469188748976
1000.43,3.234299377163834,0.006350887861769636,6.936364666926999,8.059121161018883,1.122756494091885,12.433813414794713,2.8456719600505753,15.279485374845288,0.5578630172038432,0.45396585662147887,0.5920907432683423,0.8606849963340248,0.13931500366597532,0.4662816233675208,0.4013215972986978,161824.60232570185,0.9877789646651819,2.6880202138476865,122.01132684395145,90.38338755988646,120.52022210734347,0.10095264820035664,0.1345683945112441,0.08122783839066809,0.1647120141492683,0.04949034432790505,6.177977774724263,1.0403313778251921,1.7257886727270166,0.43144716818175416
1000.44,3.269952937876393,0.006215571557628289,7.0356399166478685,8.176631142782599,1.1409912261347328,12.509740752361873,2.866285366101046,15.376026118462919,0.5624129273278121,0.45757205811453144,0.5969003036324899,0.8604570505614813,0.1395429494385191,0.46476979729149676,0.3999144489674988,162581.24786685538,0.9872029774434727,2.676517277718167,123.19017594942146,91.20832298525953,121.61370848905416,0.10072616553539412,0.13432091333852597,0.08135500092586806,0.16485825106474825,0.04945305727186768,6.166252426394269,1.0329408035977095,1.714797480623892,0.428699370155973
1000.45,3.305447284645401,0.006080025223188363,7.135612112702044,8.294860358129863,1.1592482454278188,12.585668089928173,2.886898772151283,15.472566862079457,0.566963315869771,0.4611783019784633,0.6017102946329137,0.8602449956506344,0.13975500434936552,0.4632324785089427,0.39849342146015804,163320.58457577103,0.986643827928946,2.664983381693355,124.33472114040008,92.01036093971841,122.67408521044239,0.10047690902990351,0.13404013011258462,0.08147835649358139,0.1650001099676186,0.049411779174462524,6.1553788335203885,1.0251487977871978,1.703055067079406,0.4257637667698515
1000.46,3.3407845315602187,0.005944251912857449,7.236281255090662,8.413808807062011,1.1775275519713504,12.66159542749447,2.90751217820152,15.56910760569599,0.5715141742230353,0.464784587425117,0.6065207084815594,0.8600482160964951,0.13995178390350507,0.4616714599380732,0.3970597155424043,164043.0382461052,0.9861009058395305,2.653427272951896,125.44550603386267,92.78989996159247,123.70192713349027,0.10020361449042726,0.13372443754874636,0.08159803682845025,0.1651377423527178,0.04936671116308841,6.145317995299632,1.0169357883144499,1.6905313168749774,0.42263282921874434
1000.47,3.3759667463340777,0.005808254614041549,7.337647343813713,8.533476489579037,1.1958291457653274,12.73752276506077,2.928125584251756,15.665648349312526,0.5760654939860832,0.4683909136857218,0.6113315375769895,0.8598661228837211,0.1401338771162793,0.4600884436317748,0.39561446620925966,164749.02191240256,0.9855736297846237,2.641857088503145,126.52308091361218,93.5473386136206,124.69781210756241,0.09990498045952632,0.13337217509330276,0.0817141678107971,0.16527129298241666,0.04931804622546831,6.136033203236269,1.0082822467062045,1.6771960967981103,0.4192990241995276
1000.48,3.410995951716338,0.0056720362491835,7.439710378871197,8.653863405680948,1.2141530268097498,12.813450102627074,2.948738990301992,15.762189092929066,0.5806172669565297,0.4719972800103419,0.6161427744988808,0.8596981521556368,0.14030184784436306,0.4584850455205324,0.3941587464249947,165438.93630931876,0.9850614455695053,2.6302803954133216,127.56800127623934,94.28307482984249,125.66231974558481,0.09957966357038785,0.13298162294712906,0.08182686979244595,0.16540090026131285,0.04926596950909577,6.127489875324384,0.9991686672567145,1.6630192307705185,0.4157548076926296
1000.49,3.4458741268495965,0.005535599677723579,7.439710378871197,8.653863405680948,1.2141530268097498,12.813450102627074,2.948738990301992,15.762189092929066,0.5806172669565297,0.4719972800103419,0.6161427744988808,0.8596981521556368,0.14030184784436306,0.4631731547824618,0.3981891052945792,167130.58539836356,0.98381832455134,2.6302688322031367,130.19016024854017,96.22106247664925,128.08346532878926,0.09737899504122356,0.1300427852157676,0.08178414117534683,0.16535176235164883,0.04955183046069547,6.127489875324384,0.9554942410519163,1.59032738899083,0.3975818472477075
