Serial_number:,,,,,
2038114,,,,,
Project ID:,,,,,
,,,,,
Location:,,,,,
LL 5 XS 11 Site #3,,,,,
LEVEL,,,,,
UNIT: m,,,,,
Offset: 0.000000 m,,,,,
TEMPERATURE,,,,,
UNIT: °C,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,FILE
8/11/2021,12:00:00 PM,0,0.0424,16.31,Compensated
8/11/2021,12:10:00 PM,0,0.0372,15.408,Compensated
8/11/2021,12:20:00 PM,0,0.0363,15.26,Compensated
8/11/2021,12:30:00 PM,0,0.0358,15.164,Compensated
8/11/2021,12:40:00 PM,0,0.0344,15.102,Compensated
8/11/2021,12:50:00 PM,0,0.0336,15.061,Compensated
8/11/2021,1:00:00 PM,0,0.0345,15.037,Compensated
8/11/2021,1:10:00 PM,0,0.0337,15.038,Compensated
8/11/2021,1:20:00 PM,0,0.0344,15.041,Compensated
8/11/2021,1:30:00 PM,0,0.0339,15.063,Compensated
8/11/2021,1:40:00 PM,0,0.0341,15.084,Compensated
8/11/2021,1:50:00 PM,0,0.0333,15.107,Compensated
8/11/2021,2:00:00 PM,0,0.0333,15.144,Compensated
8/11/2021,2:10:00 PM,0,0.0344,15.178,Compensated
8/11/2021,2:20:00 PM,0,0.0331,15.226,Compensated
8/11/2021,2:30:00 PM,0,0.034,15.266,Compensated
8/11/2021,2:40:00 PM,0,0.0337,15.296,Compensated
8/11/2021,2:50:00 PM,0,0.0334,15.331,Compensated
8/11/2021,3:00:00 PM,0,0.0335,15.376,Compensated
8/11/2021,3:10:00 PM,0,0.0343,15.412,Compensated
8/11/2021,3:20:00 PM,0,0.0343,15.434,Compensated
8/11/2021,3:30:00 PM,0,0.0337,15.454,Compensated
8/11/2021,3:40:00 PM,0,0.0342,15.47,Compensated
8/11/2021,3:50:00 PM,0,0.0347,15.487,Compensated
8/11/2021,4:00:00 PM,0,0.0349,15.5,Compensated
8/11/2021,4:10:00 PM,0,0.0351,15.492,Compensated
8/11/2021,4:20:00 PM,0,0.0348,15.493,Compensated
8/11/2021,4:30:00 PM,0,0.0351,15.502,Compensated
8/11/2021,4:40:00 PM,0,0.0348,15.525,Compensated
8/11/2021,4:50:00 PM,0,0.0353,15.532,Compensated
8/11/2021,5:00:00 PM,0,0.0358,15.531,Compensated
8/11/2021,5:10:00 PM,0,0.0355,15.53,Compensated
8/11/2021,5:20:00 PM,0,0.0354,15.512,Compensated
8/11/2021,5:30:00 PM,0,0.0347,15.491,Compensated
8/11/2021,5:40:00 PM,0,0.0346,15.461,Compensated
8/11/2021,5:50:00 PM,0,0.0343,15.43,Compensated
8/11/2021,6:00:00 PM,0,0.0344,15.403,Compensated
8/11/2021,6:10:00 PM,0,0.0346,15.375,Compensated
8/11/2021,6:20:00 PM,0,0.0345,15.345,Compensated
8/11/2021,6:30:00 PM,0,0.0345,15.317,Compensated
8/11/2021,6:40:00 PM,0,0.0337,15.296,Compensated
8/11/2021,6:50:00 PM,0,0.0333,15.268,Compensated
8/11/2021,7:00:00 PM,0,0.034,15.247,Compensated
8/11/2021,7:10:00 PM,0,0.0342,15.223,Compensated
8/11/2021,7:20:00 PM,0,0.0339,15.198,Compensated
8/11/2021,7:30:00 PM,0,0.0339,15.173,Compensated
8/11/2021,7:40:00 PM,0,0.0341,15.152,Compensated
8/11/2021,7:50:00 PM,0,0.0342,15.135,Compensated
8/11/2021,8:00:00 PM,0,0.0332,15.116,Compensated
8/11/2021,8:10:00 PM,0,0.033,15.095,Compensated
8/11/2021,8:20:00 PM,0,0.0333,15.072,Compensated
8/11/2021,8:30:00 PM,0,0.0324,15.052,Compensated
8/11/2021,8:40:00 PM,0,0.0328,15.029,Compensated
8/11/2021,8:50:00 PM,0,0.0326,15.013,Compensated
8/11/2021,9:00:00 PM,0,0.0324,14.999,Compensated
8/11/2021,9:10:00 PM,0,0.0323,14.983,Compensated
8/11/2021,9:20:00 PM,0,0.032,14.971,Compensated
8/11/2021,9:30:00 PM,0,0.0318,14.954,Compensated
8/11/2021,9:40:00 PM,0,0.0318,14.935,Compensated
8/11/2021,9:50:00 PM,0,0.032,14.921,Compensated
8/11/2021,10:00:00 PM,0,0.0321,14.908,Compensated
8/11/2021,10:10:00 PM,0,0.0312,14.894,Compensated
8/11/2021,10:20:00 PM,0,0.031,14.88,Compensated
8/11/2021,10:30:00 PM,0,0.0314,14.866,Compensated
8/11/2021,10:40:00 PM,0,0.0313,14.85,Compensated
8/11/2021,10:50:00 PM,0,0.0312,14.835,Compensated
8/11/2021,11:00:00 PM,0,0.0312,14.814,Compensated
8/11/2021,11:10:00 PM,0,0.0308,14.792,Compensated
8/11/2021,11:20:00 PM,0,0.0309,14.775,Compensated
8/11/2021,11:30:00 PM,0,0.0312,14.756,Compensated
8/11/2021,11:40:00 PM,0,0.0307,14.739,Compensated
8/11/2021,11:50:00 PM,0,0.0305,14.72,Compensated
8/12/2021,12:00:00 AM,0,0.0302,14.7,Compensated
8/12/2021,12:10:00 AM,0,0.0304,14.675,Compensated
8/12/2021,12:20:00 AM,0,0.0308,14.648,Compensated
8/12/2021,12:30:00 AM,0,0.0298,14.625,Compensated
8/12/2021,12:40:00 AM,0,0.0303,14.594,Compensated
8/12/2021,12:50:00 AM,0,0.0304,14.565,Compensated
8/12/2021,1:00:00 AM,0,0.0308,14.533,Compensated
8/12/2021,1:10:00 AM,0,0.0304,14.505,Compensated
8/12/2021,1:20:00 AM,0,0.0304,14.481,Compensated
8/12/2021,1:30:00 AM,0,0.0304,14.456,Compensated
8/12/2021,1:40:00 AM,0,0.0304,14.431,Compensated
8/12/2021,1:50:00 AM,0,0.0302,14.411,Compensated
8/12/2021,2:00:00 AM,0,0.0299,14.389,Compensated
8/12/2021,2:10:00 AM,0,0.0296,14.367,Compensated
8/12/2021,2:20:00 AM,0,0.0298,14.347,Compensated
8/12/2021,2:30:00 AM,0,0.0304,14.323,Compensated
8/12/2021,2:40:00 AM,0,0.0303,14.297,Compensated
8/12/2021,2:50:00 AM,0,0.03,14.274,Compensated
8/12/2021,3:00:00 AM,0,0.0305,14.252,Compensated
8/12/2021,3:10:00 AM,0,0.0299,14.225,Compensated
8/12/2021,3:20:00 AM,0,0.0299,14.201,Compensated
8/12/2021,3:30:00 AM,0,0.0297,14.179,Compensated
8/12/2021,3:40:00 AM,0,0.0303,14.155,Compensated
8/12/2021,3:50:00 AM,0,0.0298,14.13,Compensated
8/12/2021,4:00:00 AM,0,0.0298,14.103,Compensated
8/12/2021,4:10:00 AM,0,0.0306,14.082,Compensated
8/12/2021,4:20:00 AM,0,0.0302,14.06,Compensated
8/12/2021,4:30:00 AM,0,0.03,14.036,Compensated
8/12/2021,4:40:00 AM,0,0.0302,14.014,Compensated
8/12/2021,4:50:00 AM,0,0.0298,13.99,Compensated
8/12/2021,5:00:00 AM,0,0.0301,13.966,Compensated
8/12/2021,5:10:00 AM,0,0.0299,13.943,Compensated
8/12/2021,5:20:00 AM,0,0.0305,13.919,Compensated
8/12/2021,5:30:00 AM,0,0.0308,13.897,Compensated
8/12/2021,5:40:00 AM,0,0.0305,13.871,Compensated
8/12/2021,5:50:00 AM,0,0.0307,13.848,Compensated
8/12/2021,6:00:00 AM,0,0.0312,13.831,Compensated
8/12/2021,6:10:00 AM,0,0.0303,13.816,Compensated
8/12/2021,6:20:00 AM,0,0.0311,13.803,Compensated
8/12/2021,6:30:00 AM,0,0.0312,13.79,Compensated
8/12/2021,6:40:00 AM,0,0.0315,13.784,Compensated
8/12/2021,6:50:00 AM,0,0.0313,13.786,Compensated
8/12/2021,7:00:00 AM,0,0.0322,13.801,Compensated
8/12/2021,7:10:00 AM,0,0.0327,13.819,Compensated
8/12/2021,7:20:00 AM,0,0.0328,13.838,Compensated
8/12/2021,7:30:00 AM,0,0.0328,13.859,Compensated
8/12/2021,7:40:00 AM,0,0.0333,13.883,Compensated
8/12/2021,7:50:00 AM,0,0.0338,13.914,Compensated
8/12/2021,8:00:00 AM,0,0.0342,13.951,Compensated
8/12/2021,8:10:00 AM,0,0.0348,13.989,Compensated
8/12/2021,8:20:00 AM,0,0.0353,14.029,Compensated
8/12/2021,8:30:00 AM,0,0.0361,14.067,Compensated
8/12/2021,8:40:00 AM,0,0.0359,14.105,Compensated
8/12/2021,8:50:00 AM,0,0.0365,14.142,Compensated
8/12/2021,9:00:00 AM,0,0.037,14.172,Compensated
8/12/2021,9:10:00 AM,0,0.0375,14.208,Compensated
8/12/2021,9:20:00 AM,0,0.0378,14.253,Compensated
8/12/2021,9:30:00 AM,0,0.0378,14.297,Compensated
8/12/2021,9:40:00 AM,0,0.0379,14.336,Compensated
8/12/2021,9:50:00 AM,0,0.0386,14.374,Compensated
8/12/2021,10:00:00 AM,0,0.0383,14.413,Compensated
8/12/2021,10:10:00 AM,0,0.0391,14.45,Compensated
8/12/2021,10:20:00 AM,0,0.0387,14.489,Compensated
8/12/2021,10:30:00 AM,0,0.0398,14.528,Compensated
8/12/2021,10:40:00 AM,0,0.04,14.573,Compensated
8/12/2021,10:50:00 AM,0,0.0396,14.618,Compensated
8/12/2021,11:00:00 AM,0,0.0395,14.658,Compensated
8/12/2021,11:10:00 AM,0,0.0401,14.702,Compensated
8/12/2021,11:20:00 AM,0,0.0403,14.741,Compensated
8/12/2021,11:30:00 AM,0,0.0398,14.788,Compensated
8/12/2021,11:40:00 AM,0,0.0391,14.83,Compensated
8/12/2021,11:50:00 AM,0,0.0392,14.881,Compensated
8/12/2021,12:00:00 PM,0,0.0385,14.932,Compensated
8/12/2021,12:10:00 PM,0,0.0385,14.985,Compensated
8/12/2021,12:20:00 PM,0,0.0384,15.05,Compensated
8/12/2021,12:30:00 PM,0,0.0379,15.099,Compensated
8/12/2021,12:40:00 PM,0,0.0378,15.14,Compensated
8/12/2021,12:50:00 PM,0,0.0369,15.171,Compensated
8/12/2021,1:00:00 PM,0,0.0366,15.203,Compensated
8/12/2021,1:10:00 PM,0,0.0375,15.232,Compensated
8/12/2021,1:20:00 PM,0,0.0375,15.263,Compensated
8/12/2021,1:30:00 PM,0,0.0364,15.29,Compensated
8/12/2021,1:40:00 PM,0,0.0371,15.326,Compensated
8/12/2021,1:50:00 PM,0,0.0364,15.365,Compensated
8/12/2021,2:00:00 PM,0,0.0362,15.407,Compensated
8/12/2021,2:10:00 PM,0,0.036,15.462,Compensated
8/12/2021,2:20:00 PM,0,0.0366,15.518,Compensated
8/12/2021,2:30:00 PM,0,0.0359,15.571,Compensated
8/12/2021,2:40:00 PM,0,0.0355,15.604,Compensated
8/12/2021,2:50:00 PM,0,0.0356,15.637,Compensated
8/12/2021,3:00:00 PM,0,0.0349,15.675,Compensated
8/12/2021,3:10:00 PM,0,0.0358,15.704,Compensated
8/12/2021,3:20:00 PM,0,0.0354,15.727,Compensated
8/12/2021,3:30:00 PM,0,0.0354,15.741,Compensated
8/12/2021,3:40:00 PM,0,0.0357,15.752,Compensated
8/12/2021,3:50:00 PM,0,0.0353,15.773,Compensated
8/12/2021,4:00:00 PM,0,0.0356,15.787,Compensated
8/12/2021,4:10:00 PM,0,0.0351,15.781,Compensated
8/12/2021,4:20:00 PM,0,0.0358,15.783,Compensated
8/12/2021,4:30:00 PM,0,0.0365,15.781,Compensated
8/12/2021,4:40:00 PM,0,0.0362,15.775,Compensated
8/12/2021,4:50:00 PM,0,0.0369,15.777,Compensated
8/12/2021,5:00:00 PM,0,0.036,15.789,Compensated
8/12/2021,5:10:00 PM,0,0.0362,15.779,Compensated
8/12/2021,5:20:00 PM,0,0.0361,15.753,Compensated
8/12/2021,5:30:00 PM,0,0.0357,15.723,Compensated
8/12/2021,5:40:00 PM,0,0.0355,15.685,Compensated
8/12/2021,5:50:00 PM,0,0.0356,15.65,Compensated
8/12/2021,6:00:00 PM,0,0.0348,15.622,Compensated
8/12/2021,6:10:00 PM,0,0.0352,15.595,Compensated
8/12/2021,6:20:00 PM,0,0.0346,15.569,Compensated
8/12/2021,6:30:00 PM,0,0.0346,15.539,Compensated
8/12/2021,6:40:00 PM,0,0.0342,15.509,Compensated
8/12/2021,6:50:00 PM,0,0.0344,15.485,Compensated
8/12/2021,7:00:00 PM,0,0.0335,15.461,Compensated
8/12/2021,7:10:00 PM,0,0.0343,15.437,Compensated
8/12/2021,7:20:00 PM,0,0.0339,15.406,Compensated
8/12/2021,7:30:00 PM,0,0.0343,15.378,Compensated
8/12/2021,7:40:00 PM,0,0.0337,15.353,Compensated
8/12/2021,7:50:00 PM,0,0.0333,15.32,Compensated
8/12/2021,8:00:00 PM,0,0.0331,15.287,Compensated
8/12/2021,8:10:00 PM,0,0.0328,15.258,Compensated
8/12/2021,8:20:00 PM,0,0.0334,15.221,Compensated
8/12/2021,8:30:00 PM,0,0.0325,15.201,Compensated
8/12/2021,8:40:00 PM,0,0.0321,15.168,Compensated
8/12/2021,8:50:00 PM,0,0.0319,15.14,Compensated
8/12/2021,9:00:00 PM,0,0.0318,15.117,Compensated
8/12/2021,9:10:00 PM,0,0.0313,15.095,Compensated
8/12/2021,9:20:00 PM,0,0.0314,15.075,Compensated
8/12/2021,9:30:00 PM,0,0.0311,15.055,Compensated
8/12/2021,9:40:00 PM,0,0.0317,15.033,Compensated
8/12/2021,9:50:00 PM,0,0.0311,15.009,Compensated
8/12/2021,10:00:00 PM,0,0.0312,14.983,Compensated
8/12/2021,10:10:00 PM,0,0.0314,14.957,Compensated
8/12/2021,10:20:00 PM,0,0.031,14.932,Compensated
8/12/2021,10:30:00 PM,0,0.0308,14.912,Compensated
8/12/2021,10:40:00 PM,0,0.0303,14.888,Compensated
8/12/2021,10:50:00 PM,0,0.0304,14.867,Compensated
8/12/2021,11:00:00 PM,0,0.0308,14.841,Compensated
8/12/2021,11:10:00 PM,0,0.0305,14.817,Compensated
8/12/2021,11:20:00 PM,0,0.0306,14.798,Compensated
8/12/2021,11:30:00 PM,0,0.0309,14.773,Compensated
8/12/2021,11:40:00 PM,0,0.0311,14.749,Compensated
8/12/2021,11:50:00 PM,0,0.0309,14.73,Compensated
8/13/2021,12:00:00 AM,0,0.0306,14.712,Compensated
8/13/2021,12:10:00 AM,0,0.0308,14.694,Compensated
8/13/2021,12:20:00 AM,0,0.0305,14.675,Compensated
8/13/2021,12:30:00 AM,0,0.0311,14.656,Compensated
8/13/2021,12:40:00 AM,0,0.0305,14.639,Compensated
8/13/2021,12:50:00 AM,0,0.0314,14.619,Compensated
8/13/2021,1:00:00 AM,0,0.031,14.599,Compensated
8/13/2021,1:10:00 AM,0,0.031,14.576,Compensated
8/13/2021,1:20:00 AM,0,0.0311,14.553,Compensated
8/13/2021,1:30:00 AM,0,0.0307,14.53,Compensated
8/13/2021,1:40:00 AM,0,0.0314,14.506,Compensated
8/13/2021,1:50:00 AM,0,0.0309,14.48,Compensated
8/13/2021,2:00:00 AM,0,0.0309,14.46,Compensated
8/13/2021,2:10:00 AM,0,0.031,14.444,Compensated
8/13/2021,2:20:00 AM,0,0.0306,14.427,Compensated
8/13/2021,2:30:00 AM,0,0.0309,14.408,Compensated
8/13/2021,2:40:00 AM,0,0.0314,14.391,Compensated
8/13/2021,2:50:00 AM,0,0.0307,14.372,Compensated
8/13/2021,3:00:00 AM,0,0.0307,14.351,Compensated
8/13/2021,3:10:00 AM,0,0.0313,14.332,Compensated
8/13/2021,3:20:00 AM,0,0.0306,14.312,Compensated
8/13/2021,3:30:00 AM,0,0.031,14.292,Compensated
8/13/2021,3:40:00 AM,0,0.0309,14.273,Compensated
8/13/2021,3:50:00 AM,0,0.0311,14.252,Compensated
8/13/2021,4:00:00 AM,0,0.0314,14.235,Compensated
8/13/2021,4:10:00 AM,0,0.0313,14.219,Compensated
8/13/2021,4:20:00 AM,0,0.0308,14.201,Compensated
8/13/2021,4:30:00 AM,0,0.0314,14.185,Compensated
8/13/2021,4:40:00 AM,0,0.0312,14.166,Compensated
8/13/2021,4:50:00 AM,0,0.0307,14.149,Compensated
8/13/2021,5:00:00 AM,0,0.031,14.132,Compensated
8/13/2021,5:10:00 AM,0,0.0311,14.116,Compensated
8/13/2021,5:20:00 AM,0,0.0311,14.101,Compensated
8/13/2021,5:30:00 AM,0,0.0313,14.083,Compensated
8/13/2021,5:40:00 AM,0,0.0315,14.067,Compensated
8/13/2021,5:50:00 AM,0,0.0309,14.049,Compensated
8/13/2021,6:00:00 AM,0,0.0309,14.033,Compensated
8/13/2021,6:10:00 AM,0,0.0319,14.017,Compensated
8/13/2021,6:20:00 AM,0,0.0318,14.005,Compensated
8/13/2021,6:30:00 AM,0,0.0321,13.998,Compensated
8/13/2021,6:40:00 AM,0,0.033,14,Compensated
8/13/2021,6:50:00 AM,0,0.033,14.009,Compensated
8/13/2021,7:00:00 AM,0,0.0334,14.027,Compensated
8/13/2021,7:10:00 AM,0,0.0332,14.047,Compensated
8/13/2021,7:20:00 AM,0,0.034,14.064,Compensated
8/13/2021,7:30:00 AM,0,0.0341,14.084,Compensated
8/13/2021,7:40:00 AM,0,0.0345,14.107,Compensated
8/13/2021,7:50:00 AM,0,0.0347,14.133,Compensated
8/13/2021,8:00:00 AM,0,0.0345,14.162,Compensated
8/13/2021,8:10:00 AM,0,0.0358,14.189,Compensated
8/13/2021,8:20:00 AM,0,0.0363,14.211,Compensated
8/13/2021,8:30:00 AM,0,0.0367,14.234,Compensated
8/13/2021,8:40:00 AM,0,0.0367,14.257,Compensated
8/13/2021,8:50:00 AM,0,0.0373,14.289,Compensated
8/13/2021,9:00:00 AM,0,0.0367,14.325,Compensated
8/13/2021,9:10:00 AM,0,0.0377,14.365,Compensated
8/13/2021,9:20:00 AM,0,0.0383,14.4,Compensated
8/13/2021,9:30:00 AM,0,0.0388,14.437,Compensated
8/13/2021,9:40:00 AM,0,0.0392,14.473,Compensated
8/13/2021,9:50:00 AM,0,0.0394,14.509,Compensated
8/13/2021,10:00:00 AM,0,0.0397,14.546,Compensated
8/13/2021,10:10:00 AM,0,0.04,14.586,Compensated
8/13/2021,10:20:00 AM,0,0.0397,14.624,Compensated
8/13/2021,10:30:00 AM,0,0.0395,14.659,Compensated
8/13/2021,10:40:00 AM,0,0.0402,14.693,Compensated
8/13/2021,10:50:00 AM,0,0.0395,14.731,Compensated
8/13/2021,11:00:00 AM,0,0.04,14.769,Compensated
8/13/2021,11:10:00 AM,0,0.0404,14.809,Compensated
8/13/2021,11:20:00 AM,0,0.04,14.848,Compensated
8/13/2021,11:30:00 AM,0,0.0395,14.885,Compensated
8/13/2021,11:40:00 AM,0,0.0397,14.927,Compensated
8/13/2021,11:50:00 AM,0,0.0393,14.971,Compensated
8/13/2021,12:00:00 PM,0,0.0394,15.023,Compensated
8/13/2021,12:10:00 PM,0,0.0384,15.066,Compensated
8/13/2021,12:20:00 PM,0,0.0383,15.112,Compensated
8/13/2021,12:30:00 PM,0,0.0383,15.153,Compensated
8/13/2021,12:40:00 PM,0,0.039,15.182,Compensated
8/13/2021,12:50:00 PM,0,0.0382,15.206,Compensated
8/13/2021,1:00:00 PM,0,0.0387,15.229,Compensated
8/13/2021,1:10:00 PM,0,0.0376,15.265,Compensated
8/13/2021,1:20:00 PM,0,0.038,15.299,Compensated
8/13/2021,1:30:00 PM,0,0.0385,15.328,Compensated
8/13/2021,1:40:00 PM,0,0.0384,15.354,Compensated
8/13/2021,1:50:00 PM,0,0.0385,15.386,Compensated
8/13/2021,2:00:00 PM,0,0.0381,15.417,Compensated
8/13/2021,2:10:00 PM,0,0.0382,15.444,Compensated
8/13/2021,2:20:00 PM,0,0.0375,15.47,Compensated
8/13/2021,2:30:00 PM,0,0.0379,15.488,Compensated
8/13/2021,2:40:00 PM,0,0.0382,15.504,Compensated
8/13/2021,2:50:00 PM,0,0.0385,15.519,Compensated
8/13/2021,3:00:00 PM,0,0.0386,15.521,Compensated
8/13/2021,3:10:00 PM,0,0.0382,15.531,Compensated
8/13/2021,3:20:00 PM,0,0.0377,15.539,Compensated
8/13/2021,3:30:00 PM,0,0.0369,15.554,Compensated
8/13/2021,3:40:00 PM,0,0.0364,15.564,Compensated
8/13/2021,3:50:00 PM,0,0.036,15.576,Compensated
8/13/2021,4:00:00 PM,0,0.0369,15.585,Compensated
8/13/2021,4:10:00 PM,0,0.0368,15.581,Compensated
8/13/2021,4:20:00 PM,0,0.0365,15.57,Compensated
8/13/2021,4:30:00 PM,0,0.0367,15.563,Compensated
8/13/2021,4:40:00 PM,0,0.036,15.558,Compensated
8/13/2021,4:50:00 PM,0,0.0364,15.546,Compensated
8/13/2021,5:00:00 PM,0,0.0364,15.535,Compensated
8/13/2021,5:10:00 PM,0,0.0362,15.52,Compensated
8/13/2021,5:20:00 PM,0,0.0361,15.502,Compensated
8/13/2021,5:30:00 PM,0,0.0355,15.493,Compensated
8/13/2021,5:40:00 PM,0,0.0362,15.481,Compensated
8/13/2021,5:50:00 PM,0,0.035,15.464,Compensated
8/13/2021,6:00:00 PM,0,0.0352,15.435,Compensated
8/13/2021,6:10:00 PM,0,0.0345,15.399,Compensated
8/13/2021,6:20:00 PM,0,0.0349,15.369,Compensated
8/13/2021,6:30:00 PM,0,0.0349,15.361,Compensated
8/13/2021,6:40:00 PM,0,0.0346,15.332,Compensated
8/13/2021,6:50:00 PM,0,0.0343,15.301,Compensated
8/13/2021,7:00:00 PM,0,0.0344,15.268,Compensated
8/13/2021,7:10:00 PM,0,0.0338,15.24,Compensated
8/13/2021,7:20:00 PM,0,0.0343,15.216,Compensated
8/13/2021,7:30:00 PM,0,0.0335,15.188,Compensated
8/13/2021,7:40:00 PM,0,0.0338,15.177,Compensated
8/13/2021,7:50:00 PM,0,0.0332,15.15,Compensated
8/13/2021,8:00:00 PM,0,0.0329,15.117,Compensated
8/13/2021,8:10:00 PM,0,0.0328,15.088,Compensated
8/13/2021,8:20:00 PM,0,0.0332,15.061,Compensated
8/13/2021,8:30:00 PM,0,0.0332,15.033,Compensated
8/13/2021,8:40:00 PM,0,0.0326,15.008,Compensated
8/13/2021,8:50:00 PM,0,0.0327,14.984,Compensated
8/13/2021,9:00:00 PM,0,0.0329,14.954,Compensated
8/13/2021,9:10:00 PM,0,0.0318,14.926,Compensated
8/13/2021,9:20:00 PM,0,0.0319,14.894,Compensated
8/13/2021,9:30:00 PM,0,0.0316,14.863,Compensated
8/13/2021,9:40:00 PM,0,0.0316,14.832,Compensated
8/13/2021,9:50:00 PM,0,0.0321,14.804,Compensated
8/13/2021,10:00:00 PM,0,0.0322,14.78,Compensated
8/13/2021,10:10:00 PM,0,0.0316,14.766,Compensated
8/13/2021,10:20:00 PM,0,0.0315,14.759,Compensated
8/13/2021,10:30:00 PM,0,0.0315,14.756,Compensated
8/13/2021,10:40:00 PM,0,0.0314,14.757,Compensated
8/13/2021,10:50:00 PM,0,0.0322,14.751,Compensated
8/13/2021,11:00:00 PM,0,0.0321,14.748,Compensated
8/13/2021,11:10:00 PM,0,0.032,14.745,Compensated
8/13/2021,11:20:00 PM,0,0.0326,14.743,Compensated
8/13/2021,11:30:00 PM,0,0.0318,14.734,Compensated
8/13/2021,11:40:00 PM,0,0.0334,14.723,Compensated
8/13/2021,11:50:00 PM,0,0.0322,14.716,Compensated
8/14/2021,12:00:00 AM,0,0.0332,14.711,Compensated
8/14/2021,12:10:00 AM,0,0.0331,14.704,Compensated
8/14/2021,12:20:00 AM,0,0.0317,14.696,Compensated
8/14/2021,12:30:00 AM,0,0.0312,14.687,Compensated
8/14/2021,12:40:00 AM,0,0.0326,14.682,Compensated
8/14/2021,12:50:00 AM,0,0.0337,14.677,Compensated
8/14/2021,1:00:00 AM,0,0.033,14.67,Compensated
8/14/2021,1:10:00 AM,0,0.0338,14.663,Compensated
8/14/2021,1:20:00 AM,0,0.0334,14.646,Compensated
8/14/2021,1:30:00 AM,0,0.0316,14.633,Compensated
8/14/2021,1:40:00 AM,0,0.033,14.622,Compensated
8/14/2021,1:50:00 AM,0,0.032,14.611,Compensated
8/14/2021,2:00:00 AM,0,0.0329,14.599,Compensated
8/14/2021,2:10:00 AM,0,0.0335,14.585,Compensated
8/14/2021,2:20:00 AM,0,0.0326,14.571,Compensated
8/14/2021,2:30:00 AM,0,0.0328,14.554,Compensated
8/14/2021,2:40:00 AM,0,0.0335,14.541,Compensated
8/14/2021,2:50:00 AM,0,0.0327,14.525,Compensated
8/14/2021,3:00:00 AM,0,0.0331,14.505,Compensated
8/14/2021,3:10:00 AM,0,0.0338,14.489,Compensated
8/14/2021,3:20:00 AM,0,0.0328,14.477,Compensated
8/14/2021,3:30:00 AM,0,0.0327,14.466,Compensated
8/14/2021,3:40:00 AM,0,0.0327,14.453,Compensated
8/14/2021,3:50:00 AM,0,0.0324,14.441,Compensated
8/14/2021,4:00:00 AM,0,0.0334,14.429,Compensated
8/14/2021,4:10:00 AM,0,0.0334,14.418,Compensated
8/14/2021,4:20:00 AM,0,0.0339,14.406,Compensated
8/14/2021,4:30:00 AM,0,0.0341,14.402,Compensated
8/14/2021,4:40:00 AM,0,0.0338,14.387,Compensated
8/14/2021,4:50:00 AM,0,0.0345,14.374,Compensated
8/14/2021,5:00:00 AM,0,0.0337,14.361,Compensated
8/14/2021,5:10:00 AM,0,0.0342,14.347,Compensated
8/14/2021,5:20:00 AM,0,0.0339,14.334,Compensated
8/14/2021,5:30:00 AM,0,0.0343,14.323,Compensated
8/14/2021,5:40:00 AM,0,0.0341,14.31,Compensated
8/14/2021,5:50:00 AM,0,0.033,14.302,Compensated
8/14/2021,6:00:00 AM,0,0.0346,14.294,Compensated
8/14/2021,6:10:00 AM,0,0.0339,14.287,Compensated
8/14/2021,6:20:00 AM,0,0.034,14.284,Compensated
8/14/2021,6:30:00 AM,0,0.034,14.28,Compensated
8/14/2021,6:40:00 AM,0,0.0342,14.275,Compensated
8/14/2021,6:50:00 AM,0,0.0348,14.271,Compensated
8/14/2021,7:00:00 AM,0,0.0345,14.268,Compensated
8/14/2021,7:10:00 AM,0,0.0351,14.269,Compensated
8/14/2021,7:20:00 AM,0,0.0356,14.272,Compensated
8/14/2021,7:30:00 AM,0,0.0362,14.28,Compensated
8/14/2021,7:40:00 AM,0,0.0345,14.288,Compensated
8/14/2021,7:50:00 AM,0,0.0351,14.299,Compensated
8/14/2021,8:00:00 AM,0,0.0352,14.309,Compensated
8/14/2021,8:10:00 AM,0,0.0347,14.317,Compensated
8/14/2021,8:20:00 AM,0,0.0355,14.33,Compensated
8/14/2021,8:30:00 AM,0,0.0357,14.343,Compensated
8/14/2021,8:40:00 AM,0,0.0359,14.361,Compensated
8/14/2021,8:50:00 AM,0,0.0369,14.39,Compensated
8/14/2021,9:00:00 AM,0,0.0369,14.422,Compensated
8/14/2021,9:10:00 AM,0,0.0373,14.452,Compensated
8/14/2021,9:20:00 AM,0,0.0375,14.481,Compensated
8/14/2021,9:30:00 AM,0,0.0377,14.507,Compensated
8/14/2021,9:40:00 AM,0,0.0376,14.536,Compensated
8/14/2021,9:50:00 AM,0,0.0389,14.567,Compensated
8/14/2021,10:00:00 AM,0,0.0387,14.6,Compensated
8/14/2021,10:10:00 AM,0,0.0393,14.633,Compensated
8/14/2021,10:20:00 AM,0,0.0386,14.664,Compensated
8/14/2021,10:30:00 AM,0,0.0393,14.69,Compensated
8/14/2021,10:40:00 AM,0,0.04,14.722,Compensated
8/14/2021,10:50:00 AM,0,0.0393,14.757,Compensated
8/14/2021,11:00:00 AM,0,0.0405,14.796,Compensated
8/14/2021,11:10:00 AM,0,0.041,14.835,Compensated
8/14/2021,11:20:00 AM,0,0.0406,14.876,Compensated
8/14/2021,11:30:00 AM,0,0.0408,14.919,Compensated
8/14/2021,11:40:00 AM,0,0.0412,14.963,Compensated
8/14/2021,11:50:00 AM,0,0.0398,15.009,Compensated
8/14/2021,12:00:00 PM,0,0.0405,15.056,Compensated
